记录数,address,city,closeTime,features,hasArtwork,latitude,longitude,openTime,postalCode,storeName,storeNumber,记录数
1,深圳市龙岗区龙岗中心城黄阁北路和龙平西路上一层的3-101、3-102号单元交汇口龙岗天安数码城第四期天安活力广场地,深圳市,1899/12/30 22:00:00,"['OG', 'DL', 'PO', 'SBB']",伪,22.724295,114.217399,1899/12/30 8:00:00,518000,深圳龙岗天安数码城店,55019-283989,1
1,长安镇信义怡翠豪园1幢德政中路293号,东莞市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,22.813698,113.804572,1899/12/30 8:00:00,523000,东莞长安天虹分店,52682-282437,1
1,浙江省丽水市None青田县临江东路42-8号101单元,丽水市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,28.134003,120.291237,1899/12/30 8:00:00,323000,丽水青田临江东路店,56190-290101,1
1,佛山市南海区二座首层C单元桂城街道灯湖东路1号友邦金融中心,佛山市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,23.062971,113.150553,1899/12/30 8:00:00,528000,佛山友邦金融中心分店,51005-276707,1
1,丰台区None西铁营村7号,北京,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,39.860206,116.357789,1899/12/30 8:00:00,100000,北京西铁营咖啡店,53642-285879,1
1,北京市住总万科广场一层L1001、L1002号大兴区旧宫忠凉路1号院1号楼,北京,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,39.805754,116.46064,1899/12/30 8:00:00,100000,北京旧宫万科咖啡店,29486-253468,1
1,顺义区11号楼107空港街道安泰大街6号院,北京,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,40.088573,116.536745,1899/12/30 8:00:00,100000,北京祥云东方苑二店,29889-255104,1
1,江苏省南京市None六合区葛关路818号一层1-01单元,南京市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,32.242555,118.74978,1899/12/30 8:00:00,210000,南京大厂美利广场店,49838-268885,1
1,江苏省南京市None栖霞区学津路1号第一层的A-11单元的局部,南京市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,32.100144,118.923661,1899/12/30 8:00:00,210000,南京仙林金鹰书店店,53482-285670,1
1,江苏省南京市浦口区101及202铺位浦珠南路26号,南京市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,32.07459,118.646627,1899/12/30 8:00:00,210000,南京慕斯荟店,47068-256626,1
1,福建省厦门市湖里区None金湖路516号乐群广场零售商区地上第一层的1001单元,厦门市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,24.510296,118.160451,1899/12/30 8:00:00,361000,厦门乐群广场分店,51637-276324,1
1,安徽省合肥市None蜀山区繁华大道与翡翠路交叉口中环购物中心1F-1商铺,合肥市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,31.781923,117.20718,1899/12/30 8:00:00,230000,合肥中环城门店,56514-290430,1
1,浙江省嘉兴市None南湖区中基路97号45幢,嘉兴市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,30.770455,120.749865,1899/12/30 8:00:00,314000,嘉兴月河店,49889-271705,1
1,浙江省嘉兴市None嘉善县嘉善大道399号一层L1-101单元,嘉兴市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,30.824358,120.927338,1899/12/30 8:00:00,314000,嘉兴嘉善银泰店,54367-286605,1
1,浙江省嘉兴市None嘉善县谈公北路18号一层一单元,嘉兴市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,30.843776,120.928412,1899/12/30 8:00:00,314000,嘉兴嘉善东方大厦店,48304-262926,1
1,浙江省嘉兴市None桐乡市乌镇子夜路72号一层58-1、60、60-1、104、105单元,嘉兴市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,30.738336,120.4944,1899/12/30 8:00:00,314000,嘉兴桐乡乌镇子夜路店,51618-278747,1
1,宁波镇海区镇海大道与金华北路交叉口None镇海大道中段699号,宁波市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,29.967219,121.599113,1899/12/30 8:00:00,315000,宁波镇海银泰城店,56844-290847,1
1,"浙江省宁波市None东和路110号东岸名邸67号1-1,2-1",宁波市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,29.882923,121.571854,1899/12/30 8:00:00,315000,宁波银亿东岸店,49841-271449,1
1,浙江省宁波市None宁海县兴宁中路77-1号,宁波市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,29.303803,121.425932,1899/12/30 8:00:00,315000,宁波宁海泰悦城店,49109-260008,1
1,浙江省宁波市None海曙区丽园南路1036号1-20A室,宁波市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,29.850184,121.514893,1899/12/30 8:00:00,315000,宁波海曙恒一广场店,48361-263065,1
1,"浙江省宁波市None海曙区船埠巷199号1-14,2-14",宁波市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,29.853604,121.540107,1899/12/30 8:00:00,315000,宁波南塘金茂府店,49319-268266,1
1,浙江省宁波市None象山县天安路302号奥林大厦一层1-08号商铺,宁波市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,29.462566,121.884023,1899/12/30 8:00:00,315000,宁波象山一兆韦德广场店,50578-275309,1
1,浙江省宁波市None象山县巨鹰路101号,宁波市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,29.477493,121.900649,1899/12/30 8:00:00,315000,宁波象山太平洋广场店,48401-260005,1
1,浙江省宁波市None鄞州区中山东路2266号一层142号商铺,宁波市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,29.854472,121.620314,1899/12/30 8:00:00,315000,宁波东部银泰奥莱店,48584-263166,1
1,浙江省宁波市None鄞州区甬江大道168号6幢53室,宁波市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,29.879726,121.568236,1899/12/30 8:00:00,315000,宁波财富中心店,53577-285791,1
1,浙江省宁波市None鄞州区金家一路1号129房,宁波市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,29.841114,121.544734,1899/12/30 8:00:00,315000,宁波聚亿广场店,53990-286245,1
1,浙江省宁波市None镇海区永茂西路999号一层1070单元,宁波市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,29.948896,121.600627,1899/12/30 8:00:00,315000,宁波镇海新城吾悦广场店,52808-283112,1
1,浙江省宁波市None镇海区骆驼街道慈海北路5号,宁波市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,29.985104,121.585202,1899/12/30 8:00:00,315000,宁波镇海红星爱琴海店,55635-289478,1
1,浙江省宁波市一层1001单元慈溪新城大道南路1449号,宁波市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,30.142742,121.259665,1899/12/30 8:00:00,315000,宁波慈溪吾悦广场店,57312-291389,1
1,江苏省宿迁市None沭阳县台州南路68号乐之地商业广场B1-63、B2-33单元,宿迁市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,34.102347,118.79931,1899/12/30 8:00:00,223800,宿迁沭阳乐之地店,49099-267110,1
1,江苏省常州市None金坛区南环二路吾悦广场1F1050号商铺,常州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,31.730154,119.590205,1899/12/30 8:00:00,213000,常州金坛吾悦广场店,49387-268804,1
1,广州市番禺区南村镇汉溪大道东477号108号诺德大厦第一层汉溪大道477号107(A)、,广州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,23.009615,113.351828,1899/12/30 8:00:00,510000,广州诺德中心店,53576-285807,1
1,广州市荔湾区芳村大道北93-103号（单None号）,广州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,23.092985,113.234165,1899/12/30 8:00:00,510000,广州芳村沃尔玛店,56407-290315,1
1,海珠区第29-30 栋J17 02-03单元宸悦路7号保利天悦J-17,广州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,23.101563,113.381739,1899/12/30 8:00:00,510000,广州保利天悦店,53042-283809,1
1,番禺区南村镇兴南大道观景路190号101None号铺位,广州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,23.011172,113.361205,1899/12/30 8:00:00,510000,广州番禺雅居乐店,56993-290968,1
1,越秀区珠光路80号自编A栋107、108None、109、110、111铺,广州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,23.118714,113.272669,1899/12/30 8:00:00,510000,广州文德南路店,55455-289324,1
1,广阳区None裕华路188号,廊坊市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,39.537263,116.684497,1899/12/30 8:00:00,65000,廊坊万向城购物中心店,28784-249524,1
1,武侯区None武侯大道顺江段77号,成都市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,30.6256,103.989194,1899/12/30 8:00:00,610000,成都武侯吾悦店,53080-283904,1
1,江苏省扬州市None邗江区京华城路276号一层1-101、102铺位,扬州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,32.383967,119.370045,1899/12/30 8:00:00,225000,扬州昌建广场店,49835-270624,1
1,江苏省扬州市None邗江区维扬路27号扬州宝龙金轮广,扬州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,32.365413,119.416592,1899/12/30 8:00:00,225000,扬州宝龙金轮广场店,48159-261787,1
1,江苏省无锡市苏宁天御商业广场10号楼108-1、109、110单元梁溪区凤宾路1号,无锡市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,31.596031,120.285879,1899/12/30 8:00:00,214000,无锡苏宁天御广场店,47427-258106,1
1,浙江省杭州市None余杭区荷禹路105号万宝城B-116商铺,杭州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,30.4332,120.284495,1899/12/30 8:00:00,310000,杭州临平万宝城店,47466-258207,1
1,浙江省杭州市None拱墅区莫干山路979号、莫干山路981号、萍水街1号；,杭州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,30.308736,120.120131,1899/12/30 8:00:00,310000,杭州蓝钻天成店,28960-251924,1
1,浙江省杭州市杭州来福士中心1层 28/29A 号商铺江干区新业路228号,杭州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,30.248323,120.213588,1899/12/30 8:00:00,310000,杭州来福士1F店,47486-234325,1
1,浙江省杭州市滨江区浦沿街道滨文路585-None1号地上一层的128商铺,杭州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,30.171529,120.146738,1899/12/30 8:00:00,310000,杭州滨江映创城店,59548-293797,1
1,江苏省泰州市S-1号楼1楼1065-2单元泰兴市鼓楼北路199号,泰州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,32.177475,120.015753,1899/12/30 8:00:00,225300,泰州泰兴吾悦广场店,56058-289310,1
1,济南二环东路与北园大街交汇处西北角,济南市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,36.703221,117.062234,1899/12/30 8:00:00,250000,济南荣盛时代国际店,56518-290436,1
1,济南市历城区工业北路60号济南万虹广场零售商区1层1001单元,济南市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,36.719382,117.132143,1899/12/30 8:00:00,250000,济南万虹广场店,57191-291240,1
1,济南市阳光新路67号欧亚大观乐活城一层,济南市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,36.632629,116.982776,1899/12/30 8:00:00,250000,济南欧亚大观乐活城店,50063-272645,1
1,江苏省淮安市None淮安区翔宇南道801号，1F-001商铺,淮安市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,33.537052,119.126126,1899/12/30 8:00:00,223001,淮安玖珑汇店,53435-285594,1
1,江苏省淮安市None清河区淮海东路142号淮安新亚国际大厦1层2层,淮安市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,33.597484,119.02845,1899/12/30 8:00:00,223001,淮安新亚百货店,50847-276208,1
1,浙江省温州市None鹿城区学院中路人才大厦107-3室101单元,温州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,28.004423,120.69778,1899/12/30 8:00:00,325000,温州人才大厦店,47634-258994,1
1,浙江省温州市百悦广场C幢一层40号铺位平阳县平海大道100号,温州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,27.680055,120.575499,1899/12/30 8:00:00,325000,温州平阳百悦广场店,54118-286376,1
1,德清县舞阳街道云岫南路677号宸欣大厦2None幢133室、134室、135室、136室,湖州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,30.519062,119.978312,1899/12/30 8:00:00,313000,湖州德清海洋城店,58484-292695,1
1,浙江省湖州市None长兴县太湖街道利时广场14-101-52单元,湖州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,31.020512,119.917331,1899/12/30 8:00:00,313000,湖州长兴利时广场店,56551-290170,1
1,马尾区名城城市广场8#楼1881 商业街江滨东大道68-8 号,福州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,26.016387,119.399375,1899/12/30 8:00:00,350000,福州马尾名城中心分店,49515-269544,1
1,浙江省绍兴市None嵊州市双塔路1888号一层3-119单元,绍兴市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,29.599614,120.842271,1899/12/30 8:00:00,312000,绍兴嵊州和悦时代广场店,56694-290613,1
1,浙江省绍兴市None新昌县鼓山西路256号一层139B单元,绍兴市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,29.508014,120.873933,1899/12/30 8:00:00,312000,绍兴新昌海洋城店,51448-278365,1
1,浙江省舟山市None定海区沿港东路蓝郡国际花园S1幢101室01号铺位,舟山市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,30.005526,122.110913,1899/12/30 8:00:00,316000,舟山定海海滨新天地店,56137-290071,1
1,浙江省舟山市None普陀区海印路780-1号,舟山市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,29.969903,122.321565,1899/12/30 8:00:00,316000,舟山普陀美乐汇店,48318-262806,1
1,浙江省舟山市定海区怡岛路320号,舟山市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,30.001136,122.214349,1899/12/30 8:00:00,316000,舟山商贸惠众广场,56845-290844,1
1,江苏省苏州市None吴江区震泽镇塔影路36号1层的103单元,苏州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,30.903574,120.51535,1899/12/30 8:00:00,215000,苏州震泽新乐城店,49708-270948,1
1,江苏省苏州市None木渎镇金枫路264号1F101,苏州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,31.274706,120.529262,1899/12/30 8:00:00,215000,苏州木渎悠方店,53083-283965,1
1,站前区万达广场地上1层1036号市府南路1号,营口市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,40.666007,122.236659,1899/12/30 8:00:00,115000,营口万达店,26233-243705,1
1,浙江省衢州市None常山县紫港街道东方广场1层016商铺,衢州市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,28.905276,118.525793,1899/12/30 8:00:00,324000,衢州常山东方广场店,54814-288553,1
1,沙坪坝区龙湖U城天街大学城西路17号,重庆,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,29.608212,106.293111,1899/12/30 8:00:00,400000,重庆龙湖U城天街店,47171-254904,1
1,浙江省金华市None东阳市八华路以东世贸大道以北东阳银泰城一层L1-032单元,金华市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,29.284523,120.208279,1899/12/30 8:00:00,321000,金华东阳银泰城店,48558-262907,1
1,江苏省镇江市None句容市华阳东路1号1F3002、2F2020铺位,镇江市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,31.946564,119.168975,1899/12/30 8:00:00,212000,镇江句容雨润中央店,48404-257826,1
1,湖南省长沙市长沙县望仙东路489号None长沙吾悦商业广场1001单元,长沙市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,28.251839,113.102421,1899/12/30 8:00:00,410000,长沙星沙新城吾悦广场店,56837-290826,1
1,山东省青岛市城阳区正阳路157号万象汇,青岛市,1899/12/30 22:00:00,"['OG', 'DL', 'PO']",伪,36.306339,120.414791,1899/12/30 8:00:00,266000,青岛市城阳万象汇店,57654-291772,1
1,龙岗大道1018号锦上花园锦荟广场地上None二层自编L238号商铺,深圳市,1899/12/30 22:00:00,"['OG', 'DL', 'SBB']",伪,22.633479,114.178901,1899/12/30 8:00:00,518000,深圳锦荟广场店,50456-268529,1
1,松江区一层1168室1169室1176室新松江路925弄开元地中海商业广场,上海,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.037684,121.21999,1899/12/30 8:00:00,200000,松江开元内街店,21835-215464,1
1,浙江省丽水市第一层的1-101单元和第二层的2-101-1单元莲都区括苍北路365号,丽水市,1899/12/30 22:00:00,"['OG', 'DL']",伪,28.464628,119.906874,1899/12/30 8:00:00,323000,丽水新嬉里店,57500-291623,1
1,北京市朝阳区地铁六号线一期工程常营站地下None一层的A-7A、A-7B单元,北京,1899/12/30 22:00:00,"['OG', 'DL']",伪,39.925383,116.600777,1899/12/30 8:00:00,100000,北京常营地铁商业店,57661-291778,1
1,北京市海淀区丹棱街甲1号1层101,北京,1899/12/30 22:00:00,"['OG', 'DL']",伪,39.979517,116.313817,1899/12/30 8:00:00,100000,北京中关村欧美汇店,60415-294699,1
1,朝阳区1层1F-19a和19b商铺望京东园一区120号楼-2至6层101内,北京,1899/12/30 22:00:00,"['OG', 'DL']",伪,39.998515,116.482284,1899/12/30 8:00:00,100000,北京阜安路咖啡店,52946-283547,1
1,朝阳区L126、L127a、L129a单元东坝中路38号一层,北京,1899/12/30 22:00:00,"['OG', 'DL']",伪,39.95117,116.547637,1899/12/30 8:00:00,100000,北京金隅嘉品店,25929-242004,1
1,通州区None翠景北里21号楼,北京,1899/12/30 22:00:00,"['OG', 'DL']",伪,39.888446,116.658309,1899/12/30 8:00:00,100000,北京翠景北里咖啡店,24556-238075,1
1,江苏省南京市None浦口区大桥北路48号第一层的B1-F1-02-B单元,南京市,1899/12/30 22:00:00,"['OG', 'DL']",伪,32.138904,118.725423,1899/12/30 8:00:00,210000,南京弘阳购物中心店,54407-286676,1
1,江苏省南京市南京国际金融中心第一层L1-001单元秦淮区汉中路1号,南京市,1899/12/30 22:00:00,"['OG', 'DL']",伪,32.040805,118.783193,1899/12/30 8:00:00,210000,南京东方福来德店,48770-265072,1
1,江苏省南京市第一层的1025a单元六合区龙津路48号,南京市,1899/12/30 22:00:00,"['OG', 'DL']",伪,32.336466,118.839484,1899/12/30 8:00:00,210000,南京六合欢乐港店,55531-289412,1
1,浦口区澳林广场浦珠北路126号,南京市,1899/12/30 22:00:00,"['OG', 'DL']",伪,32.112536,118.700328,1899/12/30 8:00:00,210000,南京澳林广场店,24338-236946,1
1,秦淮区None状元境9号,南京市,1899/12/30 22:00:00,"['OG', 'DL']",伪,32.022315,118.788388,1899/12/30 8:00:00,210000,南京状元楼店,25559-241510,1
1,"思明区巴黎春天百货二层228,229,230,245单元中山路76-132号",厦门市,1899/12/30 22:00:00,"['OG', 'DL']",伪,24.453534,118.077568,1899/12/30 8:00:00,361000,厦门巴黎春天百货店,17245-180124,1
1,靖江中路122号,台州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,28.84695,121.14283,1899/12/30 8:00:00,318000,台州临海耀达百货店,24225-236231,1
1,政务区新地中心一层F101单元祁门路南侧,合肥市,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.807969,117.231692,1899/12/30 8:00:00,230000,合肥新地中心店,18875-180007,1
1,浙江省嘉兴市B区第一层B101单元中环东路1468号,嘉兴市,1899/12/30 22:00:00,"['OG', 'DL']",伪,30.755725,120.781401,1899/12/30 8:00:00,314000,嘉兴合乐城店,55556-289436,1
1,西塘镇环镇北路55号璞悦园12幢A16号商铺None西塘镇璞悦园,嘉兴市,1899/12/30 22:00:00,"['OG', 'DL']",伪,30.946532,120.892,1899/12/30 8:00:00,314000,嘉兴嘉善西塘花巷店,26014-243065,1
1,环翠区威高广场迪尚大厦一层C4-XP-101单元新威路17号,威海市,1899/12/30 22:00:00,"['OG', 'DL']",伪,37.503594,122.123523,1899/12/30 8:00:00,264200,威海威高广场咖啡店,19225-191916,1
1,宁海县宁海太平洋国购中山中路1号,宁波市,1899/12/30 22:00:00,"['OG', 'DL']",伪,29.298031,121.42727,1899/12/30 8:00:00,315000,宁波宁海太平洋国购店,21288-210666,1
1,浙江省宁波市Ib106、Ib204、205室海曙区开明街324号,宁波市,1899/12/30 22:00:00,"['OG', 'DL']",伪,29.870324,121.552175,1899/12/30 8:00:00,315000,宁波天一开明街店,48196-262124,1
1,浙江省宁波市None海曙区宁波轨道交通一号线东门口站地下一层59号商铺,宁波市,1899/12/30 22:00:00,"['OG', 'DL']",伪,29.871313,121.55552,1899/12/30 8:00:00,315000,宁波东门口站店,49810-270091,1
1,浙江省宁波市None象山县石浦镇渔港中路58号石浦海峡广场2号楼1号商铺,宁波市,1899/12/30 22:00:00,"['OG', 'DL']",伪,29.207536,121.94714,1899/12/30 8:00:00,315000,宁波象山石浦海峡广场店,52869-283184,1
1,浙江省宁波市None高新区梅墟路496号1-257、1-258、1-259、1-260商铺,宁波市,1899/12/30 22:00:00,"['OG', 'DL']",伪,29.892154,121.655689,1899/12/30 8:00:00,315000,宁波金沙奥莱店,53991-286246,1
1,宿城区宝龙城市广场西湖路6号,宿迁市,1899/12/30 22:00:00,"['OG', 'DL']",伪,33.950874,118.2887,1899/12/30 8:00:00,223800,宿迁宝龙城市广场店,23384-229744,1
1,宿城区西湖路66号None水韵城1楼37-01商铺,宿迁市,1899/12/30 22:00:00,"['OG', 'DL']",伪,33.950207,118.283585,1899/12/30 8:00:00,223800,宿迁水韵城店,25893-242828,1
1,江苏省宿迁市万达广场1层1036B商铺宿豫区项王东路8号,宿迁市,1899/12/30 22:00:00,"['OG', 'DL']",伪,33.941833,118.319756,1899/12/30 8:00:00,223800,宿迁万达店,57293-291374,1
1,武进区None花园街301号,常州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,31.73392,119.948525,1899/12/30 8:00:00,213000,常州武进万达广场店,22940-226307,1
1,越秀区二层自编2-01商铺中山五路4号,广州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,23.125796,113.26881,1899/12/30 8:00:00,510000,广州北京路新大新店,48434-263044,1
1,江苏省徐州市鼓楼区中山北路306号,徐州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,34.296131,117.19239,1899/12/30 8:00:00,221000,徐州君盛广场,55786-289571,1
1,成都市郫都区天府路88号,成都市,1899/12/30 22:00:00,"['OG', 'DL']",伪,30.759753,103.976416,1899/12/30 8:00:00,610000,成都润扬双铁广场店,57015-291021,1
1,郫都区郫都百伦广场郫筒镇一环路西北段188号,成都市,1899/12/30 22:00:00,"['OG', 'DL']",伪,30.810901,103.886869,1899/12/30 8:00:00,610000,成都郫都百伦广场店,52347-281553,1
1,广陵区F.01.031.00050铺位文昌中路396号一层,扬州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,32.395181,119.445498,1899/12/30 8:00:00,225000,扬州茂业百货店,27083-246615,1
1,广陵区None文昌中路492号,扬州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,32.394544,119.438459,1899/12/30 8:00:00,225000,扬州珍园店,22326-219625,1
1,扬州市宝应县淮江大道与疏港路交汇处,扬州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,33.211978,119.350405,1899/12/30 8:00:00,225000,扬州宝应吾悦广场店,59971-294245,1
1,江苏省扬州市一层F1007铺位江都区文昌东路1177号,扬州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,32.405741,119.57853,1899/12/30 8:00:00,225000,扬州江都金鹰店,54806-288538,1
1,江苏省扬州市仪征宝能城市广场1F 1049-1054号商铺仪征市解放东路828号,扬州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,32.278554,119.209448,1899/12/30 8:00:00,225000,扬州仪征宝能广场店,57142-291150,1
1,江苏省扬州市江都区引江路30号,扬州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,32.424275,119.562697,1899/12/30 8:00:00,225000,扬州江都银象城店,26949-245986,1
1,邗江区扬州市邗江区乐宾百货邗江中路306号一层&二层,扬州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,32.370728,119.400122,1899/12/30 8:00:00,225000,扬州乐宾百货店,27085-246613,1
1,杭州市下城区武林广场11号B118号商铺,杭州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,30.271452,120.16255,1899/12/30 8:00:00,310000,杭州中央广场店,54823-288554,1
1,江干区杭州万象城富春路701号B1层B1S08号商铺,杭州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,30.254359,120.214595,1899/12/30 8:00:00,310000,杭州万象城二店,26610-244688,1
1,浙江省杭州市None余杭区迎宾大道西子国际路1号楼1-1单元,杭州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,30.401349,120.302758,1899/12/30 8:00:00,310000,杭州临平西子国际店,52881-283185,1
1,泉州市丰泽区大洋百货地上一层1F-A01None店铺,泉州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,24.894938,118.594633,1899/12/30 8:00:00,362000,泉州大洋百货分店,56805-290773,1
1,江苏省泰州市姜堰区姜堰大道380号万家福None广场1层111号,泰州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,32.509567,120.143941,1899/12/30 8:00:00,225300,泰州姜堰万家福广场店,56466-289358,1
1,江苏省泰州市泰兴万达广场1楼1001号商铺泰兴市区鼓楼北路333号,泰州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,32.187181,120.011376,1899/12/30 8:00:00,225300,泰州泰兴万达店,55794-289693,1
1,泰州市姜堰区西大街145号、人民路65号None-1、人民路67号-1,泰州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,32.503802,120.148053,1899/12/30 8:00:00,225300,泰州姜堰时代广场店,59870-293730,1
1,"天桥区名泉广场地上L1-030,031堤口路58号",济南市,1899/12/30 22:00:00,"['OG', 'DL']",伪,36.676445,116.98462,1899/12/30 8:00:00,250000,济南名泉广场咖啡店,50491-271766,1
1,张店区淄博商厦一层金晶大道125号,淄博市,1899/12/30 22:00:00,"['OG', 'DL']",伪,36.801981,118.05836,1899/12/30 8:00:00,255000,淄博商厦咖啡店,21442-211724,1
1,盱城镇金源北路12号盱眙苏宁广场苏宁广场107、108商铺,淮安市,1899/12/30 22:00:00,"['OG', 'DL']",伪,32.999327,118.520154,1899/12/30 8:00:00,223001,淮安盱眙苏宁广场店,26756-245285,1
1,宝安区黄金台商业大厦一层L1100号前进路34-2区,深圳市,1899/12/30 22:00:00,"['OG', 'DL']",伪,22.578689,113.894,1899/12/30 8:00:00,518000,深圳前进天虹店,28500-249432,1
1,深圳市南山区龙珠大道33号桃源村三期商业80号商铺裙楼岁宝百货龙珠店GF层自编LG1LZ4,深圳市,1899/12/30 22:00:00,"['OG', 'DL']",伪,22.557585,113.98429,1899/12/30 8:00:00,518000,深圳桃源村岁宝店,58286-292456,1
1,罗湖区地上一层自编号为 L1-01 的单元凤凰路 3 号海珑华苑,深圳市,1899/12/30 22:00:00,"['OG', 'DL']",伪,22.547203,114.132414,1899/12/30 8:00:00,518000,深圳凤凰路店,48138-251370,1
1,乐成镇乐清时代乐清市清远路221号,温州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,28.110547,120.969189,1899/12/30 8:00:00,325000,温州乐清时代店,21417-212565,1
1,平阳县车站大道1188号一层1001室,温州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,27.602221,120.565467,1899/12/30 8:00:00,325000,温州平阳银泰店,26751-245224,1
1,平阳县鳌江镇车站大道88号None万达广场,温州市,1899/12/30 22:00:00,"['OG', 'DL']",伪,27.58584,120.572323,1899/12/30 8:00:00,325000,温州平阳万达广场店,24742-238144,1
